holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,278.65,0.00,0.00,40,Clouds,scattered clouds,2012-10-16 05:00:00,1896
None,277.38,0.00,0.00,91,Fog,fog,2012-10-16 06:00:00,2566
None,278.55,0.00,0.00,4,Clear,sky is clear,2012-10-16 07:00:00,3727
None,281.07,0.00,0.00,80,Clouds,scattered clouds,2012-10-16 08:00:00,3498
None,281.94,6.04,0.00,84,Rain,moderate rain,2012-10-16 09:00:00,2326
None,284.38,0.00,0.00,19,Clear,sky is clear,2012-10-16 10:00:00,2709
None,285.49,0.00,0.00,6,Clear,sky is clear,2012-10-16 11:00:00,2353
None,288.00,0.00,0.00,7,Clear,sky is clear,2012-10-16 12:00:00,3113
None,279.19,0.00,0.00,99,Clouds,scattered clouds,2012-10-16 13:00:00,3060
None,283.00,0.00,0.00,89,Clouds,scattered clouds,2012-10-16 14:00:00,3699
None,285.83,0.00,0.00,12,Clear,sky is clear,2012-10-16 15:00:00,3926
None,284.77,0.00,0.00,17,Clear,sky is clear,2012-10-16 16:00:00,4279
None,289.37,0.00,0.00,4,Clear,sky is clear,2012-10-16 17:00:00,4076
None,283.67,5.62,0.00,75,Rain,moderate rain,2012-10-16 18:00:00,3086
None,281.95,0.00,0.00,47,Clouds,scattered clouds,2012-10-16 19:00:00,2891
None,284.51,0.00,0.00,8,Clear,sky is clear,2012-10-16 20:00:00,1568
None,283.75,0.00,0.00,0,Clear,sky is clear,2012-10-16 21:00:00,889
None,279.40,0.00,0.00,72,Clouds,broken clouds,2012-10-16 22:00:00,883
None,281.05,0.00,0.00,18,Clear,sky is clear,2012-10-16 23:00:00,1163
None,279.30,0.00,0.00,15,Clear,sky is clear,2012-10-17 00:00:00,678
None,278.72,0.00,0.00,20,Clear,sky is clear,2012-10-17 01:00:00,478
None,277.18,0.00,0.00,47,Clouds,broken clouds,2012-10-17 02:00:00,909
None,276.54,0.00,0.00,12,Clear,sky is clear,2012-10-17 03:00:00,874
None,277.05,0.00,0.00,6,Clear,sky is clear,2012-10-17 04:00:00,1109
None,274.07,0.00,0.00,6,Clear,sky is clear,2012-10-17 05:00:00,2212
None,277.09,0.00,0.00,11,Clear,sky is clear,2012-10-17 06:00:00,2909
None,279.02,0.00,0.00,6,Clear,sky is clear,2012-10-17 07:00:00,3333
None,283.88,0.00,0.00,66,Clouds,broken clouds,2012-10-17 08:00:00,3596
None,283.63,0.00,0.00,2,Clear,sky is clear,2012-10-17 09:00:00,3072
None,282.07,0.00,0.00,12,Clear,sky is clear,2012-10-17 10:00:00,2758
None,284.17,0.00,0.00,18,Clear,sky is clear,2012-10-17 11:00:00,3087
None,285.35,0.00,0.00,6,Clear,sky is clear,2012-10-17 12:00:00,3098
None,285.22,0.00,0.00,19,Clear,sky is clear,2012-10-17 13:00:00,2992
None,283.53,0.00,0.00,9,Clear,sky is clear,2012-10-17 14:00:00,3657
None,285.13,0.00,0.00,46,Clouds,scattered clouds,2012-10-17 15:00:00,3740
None,285.24,3.26,0.00,65,Rain,light rain,2012-10-17 16:00:00,4169
None,288.58,0.00,0.00,14,Clear,sky is clear,2012-10-17 17:00:00,4547
None,287.41,0.50,0.00,85,Rain,light rain,2012-10-17 18:00:00,3511
None,284.49,0.00,0.00,14,Clear,sky is clear,2012-10-17 19:00:00,2457
None,281.61,0.00,0.00,17,Clear,sky is clear,2012-10-17 20:00:00,1863
None,278.92,0.00,0.00,7,Clear,sky is clear,2012-10-17 21:00:00,830
None,276.66,0.00,0.00,98,Clouds,broken clouds,2012-10-17 22:00:00,972
None,278.56,0.00,0.00,8,Clear,sky is clear,2012-10-17 23:00:00,987
None,279.23,0.00,0.00,23,Haze,haze,2012-10-18 00:00:00,745
None,272.62,0.00,0.00,45,Mist,mist,2012-10-18 01:00:00,482
None,277.70,0.00,0.00,100,Clouds,broken clouds,2012-10-18 02:00:00,795
None,281.27,0.00,0.00,15,Clear,sky is clear,2012-10-18 03:00:00,846
None,276.96,0.00,0.00,15,Clear,sky is clear,2012-10-18 04:00:00,1092
None,279.27,0.00,0.00,10,Clear,sky is clear,2012-10-18 05:00:00,2135
None,280.20,0.00,0.00,11,Clear,sky is clear,2012-10-18 06:00:00,2996
None,278.24,0.00,0.00,86,Clouds,scattered clouds,2012-10-18 07:00:00,3687
None,279.43,0.00,0.00,19,Clear,sky is clear,2012-10-18 08:00:00,3050
None,280.08,0.00,0.00,4,Clear,sky is clear,2012-10-18 09:00:00,3084
None,282.52,1.54,0.00,99,Rain,moderate rain,2012-10-18 10:00:00,2132
None,283.11,0.00,0.00,10,Clear,sky is clear,2012-10-18 11:00:00,2559
None,285.63,0.00,0.00,53,Clouds,scattered clouds,2012-10-18 12:00:00,2799
None,284.50,3.56,0.00,86,Rain,light rain,2012-10-18 13:00:00,2725
None,281.05,0.00,0.00,20,Clear,sky is clear,2012-10-18 14:00:00,3506
None,284.66,7.62,0.00,70,Rain,moderate rain,2012-10-18 15:00:00,3631
None,287.25,0.00,3.11,77,Snow,light snow,2012-10-18 16:00:00,3228
None,286.31,0.00,0.00,6,Clear,sky is clear,2012-10-18 17:00:00,4425
None,283.69,0.00,0.00,1,Clear,sky is clear,2012-10-18 18:00:00,3800
None,284.01,0.00,0.00,20,Clear,sky is clear,2012-10-18 19:00:00,2556
None,281.97,0.00,0.00,3,Clear,sky is clear,2012-10-18 20:00:00,1733
None,279.91,0.00,0.00,11,Clear,sky is clear,2012-10-18 21:00:00,967
None,278.72,0.00,0.00,8,Clear,sky is clear,2012-10-18 22:00:00,958
None,277.36,0.00,0.00,13,Clear,sky is clear,2012-10-18 23:00:00,498
None,273.18,0.00,0.00,15,Clear,sky is clear,2012-10-19 00:00:00,722
None,277.16,0.00,4.51,59,Snow,light snow,2012-10-19 01:00:00,281
None,277.97,0.00,0.00,35,Mist,mist,2012-10-19 02:00:00,870
None,278.76,2.63,0.00,84,Rain,light rain,2012-10-19 03:00:00,1055
None,277.56,0.00,0.00,77,Clouds,scattered clouds,2012-10-19 04:00:00,1101
None,275.27,0.00,0.00,3,Clear,sky is clear,2012-10-19 05:00:00,1661
None,276.53,0.00,0.00,13,Clear,sky is clear,2012-10-19 06:00:00,2778
None,280.10,0.00,0.00,78,Clouds,scattered clouds,2012-10-19 07:00:00,3719
None,280.37,0.00,0.00,8,Clear,sky is clear,2012-10-19 08:00:00,3686
None,280.71,0.00,0.00,3,Clear,sky is clear,2012-10-19 09:00:00,3021
None,280.79,4.88,0.00,88,Rain,light rain,2012-10-19 10:00:00,2660
None,285.64,4.17,0.00,79,Rain,light rain,2012-10-19 11:00:00,2193
None,282.86,0.00,0.00,93,Clouds,scattered clouds,2012-10-19 12:00:00,2898
None,284.16,0.00,4.14,57,Snow,light snow,2012-10-19 13:00:00,1868
None,286.79,0.00,0.00,75,Clouds,scattered clouds,2012-10-19 14:00:00,3849
None,285.57,0.00,0.00,0,Clear,sky is clear,2012-10-19 15:00:00,3823
None,286.81,0.00,0.00,31,Mist,mist,2012-10-19 16:00:00,3974
None,283.56,0.00,0.00,78,Clouds,broken clouds,2012-10-19 17:00:00,4379
None,283.25,0.00,0.00,59,Mist,mist,2012-10-19 18:00:00,3020
None,284.06,0.00,0.00,40,Clouds,broken clouds,2012-10-19 19:00:00,2356
None,280.83,0.00,0.00,70,Clouds,scattered clouds,2012-10-19 20:00:00,1546
None,280.93,7.15,0.00,69,Rain,moderate rain,2012-10-19 21:00:00,1265
None,280.86,2.62,0.00,61,Rain,moderate rain,2012-10-19 22:00:00,656
None,278.93,0.00,0.00,18,Clear,sky is clear,2012-10-19 23:00:00,556
None,276.85,0.00,0.00,72,Clouds,broken clouds,2012-10-20 00:00:00,615
None,277.07,0.00,0.00,86,Clouds,scattered clouds,2012-10-20 01:00:00,1053
None,276.84,0.00,0.00,54,Clouds,broken clouds,2012-10-20 02:00:00,912
None,275.23,0.00,0.00,3,Clear,sky is clear,2012-10-20 03:00:00,735
None,275.99,0.00,0.00,95,Clouds,scattered clouds,2012-10-20 04:00:00,939
None,281.33,0.00,1.78,59,Snow,light snow,2012-10-20 05:00:00,1153
None,275.41,0.00,0.00,10,Clear,sky is clear,2012-10-20 06:00:00,1693
None,280.81,3.97,0.00,99,Rain,light rain,2012-10-20 07:00:00,1460
None,282.58,0.00,0.00,100,Clouds,scattered clouds,2012-10-20 08:00:00,1547
None,279.90,0.00,0.00,7,Clear,sky is clear,2012-10-20 09:00:00,1521
None,281.93,0.00,0.00,59,Clouds,scattered clouds,2012-10-20 10:00:00,2135
None,280.36,0.00,0.00,61,Clouds,scattered clouds,2012-10-20 11:00:00,2424
None,285.75,0.00,0.00,76,Mist,mist,2012-10-20 12:00:00,2152
None,283.76,0.00,0.00,12,Clear,sky is clear,2012-10-20 13:00:00,2122
None,287.96,0.00,0.00,20,Clear,sky is clear,2012-10-20 14:00:00,2433
None,286.24,0.00,0.00,4,Clear,sky is clear,2012-10-20 15:00:00,2405
None,282.24,0.00,0.00,4,Clear,sky is clear,2012-10-20 16:00:00,2020
None,285.12,0.00,0.00,19,Clear,sky is clear,2012-10-20 17:00:00,1545
None,285.32,0.00,0.00,6,Clear,sky is clear,2012-10-20 18:00:00,1773
None,286.32,0.00,0.00,49,Clouds,broken clouds,2012-10-20 19:00:00,1081
None,284.56,0.00,0.00,58,Clouds,broken clouds,2012-10-20 20:00:00,954
None,282.76,0.00,0.00,10,Clear,sky is clear,2012-10-20 21:00:00,1046
None,281.88,0.00,0.00,5,Clear,sky is clear,2012-10-20 22:00:00,654
None,277.87,0.00,0.00,65,Clouds,broken clouds,2012-10-20 23:00:00,1005
None,276.25,0.00,0.00,47,Clouds,broken clouds,2012-10-21 00:00:00,837
None,281.19,3.91,0.00,88,Rain,moderate rain,2012-10-21 01:00:00,989
None,275.76,0.00,0.00,4,Clear,sky is clear,2012-10-21 02:00:00,445
None,277.02,0.00,0.00,16,Clear,sky is clear,2012-10-21 03:00:00,1051
None,274.25,0.00,3.13,80,Snow,light snow,2012-10-21 04:00:00,609
None,279.64,0.00,0.00,19,Clear,sky is clear,2012-10-21 05:00:00,590
None,280.73,0.69,0.00,75,Rain,moderate rain,2012-10-21 06:00:00,587
None,277.95,0.00,0.00,68,Clouds,scattered clouds,2012-10-21 07:00:00,1404
None,281.84,0.00,0.00,20,Clear,sky is clear,2012-10-21 08:00:00,1714
None,282.78,0.00,0.00,80,Clouds,scattered clouds,2012-10-21 09:00:00,1451
None,283.99,0.00,0.00,92,Clouds,broken clouds,2012-10-21 10:00:00,1995
None,280.27,0.00,0.00,47,Clouds,scattered clouds,2012-10-21 11:00:00,2342
None,286.46,0.00,0.00,9,Clear,sky is clear,2012-10-21 12:00:00,1946
None,280.90,0.00,3.74,89,Snow,light snow,2012-10-21 13:00:00,1976
None,281.65,0.00,0.00,10,Clear,sky is clear,2012-10-21 14:00:00,2547
None,288.17,0.00,0.00,82,Clouds,broken clouds,2012-10-21 15:00:00,2612
None,289.48,0.00,0.00,70,Clouds,scattered clouds,2012-10-21 16:00:00,2214
None,286.31,0.00,0.00,64,Clouds,broken clouds,2012-10-21 17:00:00,2156
None,281.59,0.00,3.49,71,Snow,light snow,2012-10-21 18:00:00,1045
None,282.12,0.00,0.00,9,Clear,sky is clear,2012-10-21 19:00:00,964
None,282.46,0.00,0.00,83,Clouds,scattered clouds,2012-10-21 20:00:00,1280
None,282.25,0.00,0.00,52,Mist,mist,2012-10-21 21:00:00,1181
None,279.37,0.00,0.00,63,Mist,mist,2012-10-21 22:00:00,517
None,280.63,0.00,0.00,5,Clear,sky is clear,2012-10-21 23:00:00,921
None,279.03,2.93,0.00,99,Rain,light rain,2012-10-22 00:00:00,932
None,275.85,0.00,0.00,84,Clouds,scattered clouds,2012-10-22 01:00:00,976
None,276.31,0.00,0.00,69,Mist,mist,2012-10-22 02:00:00,1044
None,277.58,0.00,0.00,20,Clear,sky is clear,2012-10-22 03:00:00,1189
None,278.91,1.50,0.00,71,Rain,light rain,2012-10-22 04:00:00,860
None,277.58,0.00,0.00,8,Clear,sky is clear,2012-10-22 05:00:00,1909
None,280.75,0.00,0.00,20,Clear,sky is clear,2012-10-22 06:00:00,2695
None,279.52,0.00,0.00,7,Clear,sky is clear,2012-10-22 07:00:00,3333
None,279.26,0.00,0.00,7,Clear,sky is clear,2012-10-22 08:00:00,3300
None,283.79,0.00,0.00,15,Clear,sky is clear,2012-10-22 09:00:00,2676
None,279.38,0.00,0.00,7,Clear,sky is clear,2012-10-22 10:00:00,2183
None,283.02,0.00,0.00,0,Clear,sky is clear,2012-10-22 11:00:00,3074
None,282.31,0.00,0.00,52,Clouds,scattered clouds,2012-10-22 12:00:00,2970
None,287.01,0.00,0.00,0,Clear,sky is clear,2012-10-22 13:00:00,3093
None,283.51,0.00,0.00,6,Clear,sky is clear,2012-10-22 14:00:00,3065
None,286.41,0.00,0.00,42,Clouds,broken clouds,2012-10-22 15:00:00,4108
None,288.37,0.00,0.00,8,Clear,sky is clear,2012-10-22 16:00:00,4541
None,283.84,0.00,0.00,0,Clear,sky is clear,2012-10-22 17:00:00,4431
None,285.07,0.00,0.00,16,Clear,sky is clear,2012-10-22 18:00:00,3472
None,283.36,0.00,0.00,12,Clear,sky is clear,2012-10-22 19:00:00,2318
None,279.42,0.00,0.00,17,Clear,sky is clear,2012-10-22 20:00:00,1894
None,282.05,0.00,1.93,59,Snow,light snow,2012-10-22 21:00:00,446
None,279.31,0.00,0.00,6,Clear,sky is clear,2012-10-22 22:00:00,896
None,279.95,4.97,0.00,67,Rain,moderate rain,2012-10-22 23:00:00,895
None,284.18,3.74,0.00,78,Rain,moderate rain,2012-10-23 00:00:00,374
None,279.48,0.00,0.00,55,Clouds,scattered clouds,2012-10-23 01:00:00,745
None,275.51,0.00,0.00,9,Clear,sky is clear,2012-10-23 02:00:00,839
None,278.32,2.57,0.00,87,Rain,light rain,2012-10-23 03:00:00,760
None,275.13,0.00,0.00,9,Clear,sky is clear,2012-10-23 04:00:00,1148
None,276.97,0.00,0.00,17,Clear,sky is clear,2012-10-23 05:00:00,2184
None,281.35,0.00,0.00,41,Clouds,broken clouds,2012-10-23 06:00:00,2555
None,280.66,0.00,0.00,17,Clear,sky is clear,2012-10-23 07:00:00,3560
None,279.94,3.77,0.00,85,Rain,light rain,2012-10-23 08:00:00,2596
None,284.17,0.00,0.00,41,Mist,mist,2012-10-23 09:00:00,2540
None,284.16,0.00,4.70,64,Snow,light snow,2012-10-23 10:00:00,1846
None,279.63,0.00,0.00,70,Clouds,broken clouds,2012-10-23 11:00:00,2677
None,286.76,0.00,0.00,8,Clear,sky is clear,2012-10-23 12:00:00,2894
None,282.69,0.00,0.00,2,Clear,sky is clear,2012-10-23 13:00:00,3369
None,285.77,0.00,0.00,15,Clear,sky is clear,2012-10-23 14:00:00,3265
None,285.45,0.00,0.00,8,Clear,sky is clear,2012-10-23 15:00:00,4169
None,286.08,0.00,0.00,86,Clouds,broken clouds,2012-10-23 16:00:00,4474
None,286.62,0.00,0.00,0,Clear,sky is clear,2012-10-23 17:00:00,4713
None,279.78,0.00,0.00,4,Clear,sky is clear,2012-10-23 18:00:00,3604
None,281.06,0.00,0.00,43,Mist,mist,2012-10-23 19:00:00,2310
None,283.99,4.85,0.00,71,Rain,moderate rain,2012-10-23 20:00:00,1722
None,283.53,0.00,0.00,54,Clouds,broken clouds,2012-10-23 21:00:00,998
None,281.62,0.00,0.00,13,Clear,sky is clear,2012-10-23 22:00:00,722
None,275.83,0.00,2.70,92,Snow,light snow,2012-10-23 23:00:00,315
None,281.11,0.00,0.00,13,Clear,sky is clear,2012-10-24 00:00:00,676
None,278.15,0.00,0.00,62,Clouds,scattered clouds,2012-10-24 01:00:00,1200
None,278.16,0.00,0.00,89,Clouds,broken clouds,2012-10-24 02:00:00,890
None,277.14,0.00,0.00,76,Clouds,scattered clouds,2012-10-24 03:00:00,904
None,276.62,0.00,0.00,46,Clouds,broken clouds,2012-10-24 04:00:00,941
None,275.17,0.00,0.00,19,Clear,sky is clear,2012-10-24 05:00:00,1716
None,276.41,4.48,0.00,96,Rain,light rain,2012-10-24 06:00:00,2593
None,277.36,3.63,0.00,73,Rain,moderate rain,2012-10-24 07:00:00,2933
None,279.85,0.00,0.00,80,Clouds,scattered clouds,2012-10-24 08:00:00,3257
None,280.48,0.00,1.19,96,Snow,heavy snow,2012-10-24 09:00:00,1980
None,281.54,0.00,0.00,80,Clouds,scattered clouds,2012-10-24 10:00:00,2279
None,283.70,0.00,0.00,90,Clouds,broken clouds,2012-10-24 11:00:00,2551
None,283.11,0.00,0.00,40,Clouds,scattered clouds,2012-10-24 12:00:00,2771
None,282.51,0.00,0.00,16,Clear,sky is clear,2012-10-24 13:00:00,3346
None,286.61,7.71,0.00,98,Rain,light rain,2012-10-24 14:00:00,2953
None,284.36,0.00,0.00,2,Clear,sky is clear,2012-10-24 15:00:00,3964
None,284.89,0.00,0.00,56,Clouds,scattered clouds,2012-10-24 16:00:00,4639
None,282.77,0.00,0.00,14,Clear,sky is clear,2012-10-24 17:00:00,4682
None,279.69,0.00,0.00,7,Clear,sky is clear,2012-10-24 18:00:00,3115
None,283.90,0.00,0.00,2,Clear,sky is clear,2012-10-24 19:00:00,2409
None,279.62,0.00,0.00,51,Clouds,scattered clouds,2012-10-24 20:00:00,2017
None,282.10,0.00,0.00,93,Clouds,broken clouds,2012-10-24 21:00:00,1029
None,282.75,0.00,0.00,15,Clear,sky is clear,2012-10-24 22:00:00,765
None,277.95,7.20,0.00,77,Rain,moderate rain,2012-10-24 23:00:00,881
None,278.32,0.00,0.00,16,Clear,sky is clear,2012-10-25 00:00:00,687
None,275.29,0.00,0.00,69,Clouds,scattered clouds,2012-10-25 01:00:00,1015
None,278.66,0.00,0.00,46,Clouds,broken clouds,2012-10-25 02:00:00,833
None,277.02,0.00,0.00,19,Clear,sky is clear,2012-10-25 03:00:00,1054
None,277.31,0.00,0.00,12,Clear,sky is clear,2012-10-25 04:00:00,908
None,278.94,0.00,0.00,75,Clouds,broken clouds,2012-10-25 05:00:00,1456
None,280.46,0.00,0.00,87,Mist,mist,2012-10-25 06:00:00,2937
None,279.52,0.00,0.00,94,Clouds,broken clouds,2012-10-25 07:00:00,3340
None,280.44,0.00,0.00,20,Clear,sky is clear,2012-10-25 08:00:00,3487
None,277.74,0.00,0.00,11,Clear,sky is clear,2012-10-25 09:00:00,2628
None,283.01,0.00,0.00,48,Mist,mist,2012-10-25 10:00:00,2688
None,282.79,0.00,0.00,79,Clouds,scattered clouds,2012-10-25 11:00:00,2261
None,284.62,0.00,0.00,20,Clear,sky is clear,2012-10-25 12:00:00,2769
None,283.65,0.00,0.00,20,Clear,sky is clear,2012-10-25 13:00:00,3326
None,285.93,0.00,3.76,60,Snow,light snow,2012-10-25 14:00:00,1495
None,285.12,0.00,0.00,2,Clear,sky is clear,2012-10-25 15:00:00,4270
None,284.36,0.00,3.88,56,Snow,heavy snow,2012-10-25 16:00:00,2506
None,283.50,0.00,3.71,58,Snow,heavy snow,2012-10-25 17:00:00,2531
None,285.11,0.00,0.00,69,Clouds,broken clouds,2012-10-25 18:00:00,3491
None,282.75,0.00,0.00,70,Mist,mist,2012-10-25 19:00:00,2217
None,277.91,0.00,0.00,74,Clouds,scattered clouds,2012-10-25 20:00:00,1544
None,281.31,0.00,0.00,16,Clear,sky is clear,2012-10-25 21:00:00,1163
None,284.39,0.00,0.00,15,Clear,sky is clear,2012-10-25 22:00:00,673
None,279.88,0.00,0.00,66,Clouds,scattered clouds,2012-10-25 23:00:00,581
None,276.04,0.00,0.00,56,Clouds,broken clouds,2012-10-26 00:00:00,475
None,280.75,5.51,0.00,94,Rain,light rain,2012-10-26 01:00:00,440
None,278.98,0.00,0.00,14,Clear,sky is clear,2012-10-26 02:00:00,977
None,277.57,0.00,0.00,3,Clear,sky is clear,2012-10-26 03:00:00,872
None,277.58,0.00,0.00,6,Clear,sky is clear,2012-10-26 04:00:00,1138
None,274.24,0.00,0.00,45,Haze,haze,2012-10-26 05:00:00,1665
None,279.69,0.00,0.00,93,Clouds,scattered clouds,2012-10-26 06:00:00,3218
None,280.64,0.00,0.00,1,Clear,sky is clear,2012-10-26 07:00:00,3495
None,280.63,0.00,0.00,99,Clouds,broken clouds,2012-10-26 08:00:00,3534
None,280.18,0.00,0.00,80,Clouds,broken clouds,2012-10-26 09:00:00,2735
None,282.38,5.10,0.00,70,Rain,moderate rain,2012-10-26 10:00:00,2312
None,285.74,0.00,0.00,15,Clear,sky is clear,2012-10-26 11:00:00,2664
None,280.93,0.00,0.00,10,Clear,sky is clear,2012-10-26 12:00:00,2955
None,283.69,0.00,0.00,15,Clear,sky is clear,2012-10-26 13:00:00,3143
None,287.54,0.00,0.00,0,Clear,sky is clear,2012-10-26 14:00:00,3224
None,283.01,0.00,1.54,61,Snow,light snow,2012-10-26 15:00:00,2886
None,287.18,0.00,0.00,17,Clear,sky is clear,2012-10-26 16:00:00,3941
None,282.49,6.23,0.00,71,Rain,light rain,2012-10-26 17:00:00,3933
None,283.45,0.00,0.00,17,Clear,sky is clear,2012-10-26 18:00:00,3324
None,284.07,3.34,0.00,66,Rain,light rain,2012-10-26 19:00:00,2511
None,283.13,0.00,0.00,15,Clear,sky is clear,2012-10-26 20:00:00,1540
None,278.36,0.00,0.00,18,Clear,sky is clear,2012-10-26 21:00:00,1156
None,281.35,0.00,0.00,15,Clear,sky is clear,2012-10-26 22:00:00,859
None,278.98,0.00,0.00,11,Clear,sky is clear,2012-10-26 23:00:00,384
None,278.73,0.00,0.00,73,Clouds,broken clouds,2012-10-27 00:00:00,730
None,278.71,0.00,0.00,18,Clear,sky is clear,2012-10-27 01:00:00,1115
None,277.55,0.00,0.00,84,Clouds,broken clouds,2012-10-27 02:00:00,543
None,274.22,0.00,0.00,78,Clouds,scattered clouds,2012-10-27 03:00:00,851
None,276.41,0.00,0.00,54,Haze,haze,2012-10-27 04:00:00,1011
None,279.06,7.70,0.00,60,Rain,light rain,2012-10-27 05:00:00,728
None,278.50,0.00,0.00,7,Clear,sky is clear,2012-10-27 06:00:00,1116
None,278.74,0.00,0.00,76,Clouds,broken clouds,2012-10-27 07:00:00,1588
None,281.35,0.00,0.00,18,Clear,sky is clear,2012-10-27 08:00:00,1700
None,279.88,0.00,0.00,86,Clouds,scattered clouds,2012-10-27 09:00:00,1733
None,281.21,7.27,0.00,79,Rain,light rain,2012-10-27 10:00:00,1498
None,284.74,7.05,0.00,67,Rain,light rain,2012-10-27 11:00:00,2028
None,282.09,0.00,0.37,84,Snow,heavy snow,2012-10-27 12:00:00,1419
None,287.70,0.00,0.00,12,Clear,sky is clear,2012-10-27 13:00:00,2611
None,285.27,0.00,0.00,10,Clear,sky is clear,2012-10-27 14:00:00,2323
None,287.18,0.00,0.00,4,Clear,sky is clear,2012-10-27 15:00:00,2420
None,282.70,0.00,0.00,16,Clear,sky is clear,2012-10-27 16:00:00,1937
None,285.38,0.00,0.00,13,Clear,sky is clear,2012-10-27 17:00:00,1754
None,285.66,0.00,0.00,79,Clouds,scattered clouds,2012-10-27 18:00:00,1567
None,283.46,0.00,0.86,65,Snow,heavy snow,2012-10-27 19:00:00,1103
None,281.76,6.45,0.00,90,Rain,moderate rain,2012-10-27 20:00:00,1193
None,279.62,0.00,0.00,15,Clear,sky is clear,2012-10-27 21:00:00,977
None,282.15,0.00,0.00,8,Clear,sky is clear,2012-10-27 22:00:00,764
None,281.91,0.00,0.00,44,Clouds,scattered clouds,2012-10-27 23:00:00,966
None,277.71,0.00,1.53,74,Snow,light snow,2012-10-28 00:00:00,706
None,276.98,0.00,0.00,72,Clouds,scattered clouds,2012-10-28 01:00:00,760
None,278.79,0.00,0.00,15,Clear,sky is clear,2012-10-28 02:00:00,742
None,275.00,0.00,0.00,16,Clear,sky is clear,2012-10-28 03:00:00,1552
None,277.48,0.00,2.82,71,Snow,light snow,2012-10-28 04:00:00,485
None,274.70,0.00,0.00,83,Clouds,broken clouds,2012-10-28 05:00:00,958
None,277.28,0.00,0.00,14,Clear,sky is clear,2012-10-28 06:00:00,1409
None,280.38,0.00,0.00,84,Clouds,scattered clouds,2012-10-28 07:00:00,895
None,284.19,0.00,0.00,10,Clear,sky is clear,2012-10-28 08:00:00,1338
None,281.75,0.00,0.00,0,Clear,sky is clear,2012-10-28 09:00:00,1693
None,283.42,0.00,0.00,49,Clouds,broken clouds,2012-10-28 10:00:00,1777
None,281.95,4.58,0.00,74,Rain,light rain,2012-10-28 11:00:00,1745
None,286.55,3.80,0.00,71,Rain,light rain,2012-10-28 12:00:00,2333
None,280.19,0.00,0.00,8,Clear,sky is clear,2012-10-28 13:00:00,2815
None,289.20,7.89,0.00,80,Rain,light rain,2012-10-28 14:00:00,2307
None,284.97,0.00,0.00,10,Clear,sky is clear,2012-10-28 15:00:00,2073
None,287.51,0.00,0.00,46,Clouds,scattered clouds,2012-10-28 16:00:00,1787
None,284.68,0.00,4.92,83,Snow,light snow,2012-10-28 17:00:00,1347
None,286.56,0.00,0.00,9,Clear,sky is clear,2012-10-28 18:00:00,1287
None,282.05,0.00,0.00,20,Clear,sky is clear,2012-10-28 19:00:00,1299
None,285.04,1.17,0.00,88,Rain,light rain,2012-10-28 20:00:00,929
None,281.79,0.00,1.69,95,Snow,light snow,2012-10-28 21:00:00,515
None,278.53,0.00,0.00,12,Clear,sky is clear,2012-10-28 22:00:00,1118
None,280.33,0.00,0.00,76,Clouds,scattered clouds,2012-10-28 23:00:00,897
None,279.95,5.87,0.00,100,Rain,light rain,2012-10-29 00:00:00,817
None,277.72,0.00,0.00,15,Clear,sky is clear,2012-10-29 01:00:00,773
None,277.49,0.00,2.43,88,Snow,light snow,2012-10-29 02:00:00,926
None,274.59,0.00,0.00,6,Clear,sky is clear,2012-10-29 03:00:00,586
None,279.09,0.00,0.00,19,Clear,sky is clear,2012-10-29 04:00:00,859
